"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"Y:40369139-40370184","Gm29433, Gm29215","Reverse","1","1054","1054","1721.0","0.0e+00","91.65"
"Y:13121104-13122141","Gm37231","Reverse","368","1409","1043","1710.0","0.0e+00","92.33"
"Y:17834105-17835142","Gm36941","Reverse","368","1409","1043","1710.0","0.0e+00","92.33"
"Y:32523539-32524521","Gm28762","Reverse","1712","2690","987","1684.0","0.0e+00","94.22"
"Y:33411800-33412779","Gm28519","Reverse","1712","2687","983","1680.0","0.0e+00","93.90"
"Y:30642292-30643263","Gm28088","Reverse","1712","2679","975","1676.0","0.0e+00","94.15"
"Y:31538533-31539514","Gm28491","Reverse","1712","2689","986","1675.0","0.0e+00","94.02"
"Y:58717745-58718716","Gm29368","Reverse","1712","2679","975","1671.0","0.0e+00","94.05"
"Y:38067039-38067994","Gm28545","Reverse","1935","2886","956","1659.0","0.0e+00","94.56"
"Y:43076604-43077566","Gm28310","Reverse","1721","2679","966","1653.0","0.0e+00","94.00"
"Y:68131620-68132575","Gm29662","Reverse","1935","2886","956","1649.0","0.0e+00","94.25"
"Y:69200931-69201871","Gm29409","Reverse","1950","2886","941","1632.0","0.0e+00","94.58"
"Y:87055321-87056276","Gm28365","Forward","261","1215","957","1608.0","0.0e+00","93.42"
"Y:59709698-59710608","Gm29130","Reverse","1782","2687","911","1559.0","0.0e+00","93.63"
"Y:55670240-55671172","","Forward","261","1192","934","1556.0","0.0e+00","92.93"
"Y:57644179-57645111","Gm28966","Forward","261","1192","934","1556.0","0.0e+00","92.93"
"Y:50029166-50030098","Gm28679","Forward","261","1192","934","1555.0","0.0e+00","93.04"
"Y:8197701-8198597","Gm29043","Forward","1551","2445","898","1554.0","0.0e+00","94.10"
"Y:62648901-62649833","Gm29547","Forward","261","1192","934","1551.0","0.0e+00","92.93"
"Y:38873693-38874568","Gm28176","Reverse","541","1414","876","1519.0","0.0e+00","94.06"
"Y:8676319-8677193","Gm28331","Forward","536","1409","875","1503.0","0.0e+00","94.06"
"Y:9308306-9309180","Gm29329","Forward","536","1409","875","1500.0","0.0e+00","93.94"
"Y:67845031-67845905","","Reverse","537","1409","875","1481.0","0.0e+00","93.60"
"Y:24273505-24274357","Gm36345","Reverse","2038","2886","853","1475.0","0.0e+00","94.37"
"Y:38562546-38563416","Gm28774","Reverse","540","1409","871","1472.0","0.0e+00","93.23"
"Y:68133106-68133978","Gm29662","Reverse","538","1409","873","1460.0","0.0e+00","92.90"
"Y:45813613-45814462","Gm28460","Forward","2037","2886","855","1447.0","0.0e+00","93.92"
"Y:87491207-87492050","","Forward","2047","2886","844","1446.0","0.0e+00","93.96"
"Y:43078070-43078928","Gm28310","Reverse","361","1221","863","1409.0","0.0e+00","92.35"
"Y:13005147-13005960","","Reverse","2077","2886","814","1403.0","0.0e+00","94.10"
"Y:17718140-17718953","","Reverse","2077","2886","814","1403.0","0.0e+00","94.10"
"Y:17923464-17924269","Gm20831, Gm37286","Reverse","1549","2350","806","1386.0","0.0e+00","93.67"
"Y:57822189-57822984","Gm28962","Reverse","1423","2214","796","1382.0","0.0e+00","94.22"
"Y:13423989-13424794","Gm37870","Reverse","1549","2350","806","1382.0","0.0e+00","93.55"
"Y:30613833-30614623","Gm28089","Reverse","1423","2209","791","1377.0","0.0e+00","94.31"
"Y:13091657-13092462","Gm38084","Reverse","1549","2350","806","1375.0","0.0e+00","93.18"
"Y:17804660-17805465","Gm37865","Reverse","1549","2350","806","1375.0","0.0e+00","93.18"
"Y:42460238-42461027","Gm29274","Reverse","1423","2208","790","1375.0","0.0e+00","94.30"
"Y:13982474-13983279","Gm37467","Forward","1549","2350","806","1373.0","0.0e+00","93.30"
"Y:18695250-18696055","Gm38013","Forward","1549","2350","806","1373.0","0.0e+00","93.30"
"Y:40734278-40735083","Gm28993","Reverse","1549","2350","806","1373.0","0.0e+00","93.30"
"Y:58428550-58429354","Gm28326","Forward","1549","2352","809","1373.0","0.0e+00","93.33"
"Y:47832467-47833271","Gm29373","Reverse","1549","2352","809","1373.0","0.0e+00","93.33"
"Y:60622860-60623664","Gm28687","Reverse","1549","2352","809","1373.0","0.0e+00","93.33"
"Y:13307638-13308443","Gm21454, Gm37147","Reverse","1549","2350","806","1372.0","0.0e+00","93.18"
"Y:69202417-69203127","Gm29409","Reverse","700","1409","711","1211.0","0.0e+00","93.67"
"Y:22404786-22405497","Gm38371","Reverse","700","1409","712","1198.0","0.0e+00","93.40"
"Y:5900253-5900918","Gm28173","Reverse","1550","2212","666","1172.0","0.0e+00","94.89"
"Y:47767201-47767881","","Reverse","2208","2886","684","1161.0","0.0e+00","94.15"
"Y:60557595-60558275","Gm28690","Reverse","2208","2886","684","1161.0","0.0e+00","94.15"
"Y:87278017-87278694","Gm28367","Forward","538","1215","678","1152.0","0.0e+00","93.22"
"JH584300.1:121799-122448","","Reverse","1551","2197","650","1130.0","0.0e+00","94.46"
"Y:44155446-44156075","Gm28278","Reverse","1423","2048","630","1119.0","0.0e+00","95.56"
"Y:41447431-41448067","Gm28425","Forward","1715","2350","637","1098.0","0.0e+00","93.56"
"Y:7417635-7418251","Gm28394","Forward","1935","2548","617","1076.0","0.0e+00","94.33"
"X:123212730-123213303","Astx6","Reverse","1","574","574","1025.0","1.1e-299","95.82"
"X:123666376-123666949","Gm14950","Reverse","1","574","574","1024.0","1.3e-299","95.82"
"Y:44154812-44155441","Gm28278","Reverse","2055","2679","630","1012.0","8.2e-296","91.27"
"Y:32495324-32495871","Gm28764","Reverse","1423","1966","548","977.0","2.6e-285","95.99"
"Y:29559589-29560130","Gm28130","Reverse","1423","1960","542","965.0","7.9e-282","95.94"
"Y:31510351-31510893","Gm28488","Reverse","1423","1961","543","965.0","1.2e-281","95.76"
"Y:43048438-43048979","Gm28311","Reverse","1423","1960","542","963.0","4.3e-281","95.76"
"Y:33383596-33384135","Gm28518","Reverse","1423","1958","540","961.0","1.4e-280","95.93"
"Y:58429359-58429892","Gm28326","Forward","2356","2886","535","949.0","8.5e-277","96.45"
"Y:47831929-47832462","Gm29373","Reverse","2356","2886","535","949.0","8.5e-277","96.45"
"Y:60622322-60622855","Gm28687","Reverse","2356","2886","535","949.0","8.5e-277","96.45"
"Y:13210972-13211502","Gm37252","Reverse","1549","2076","531","944.0","2.5e-275","95.29"
"Y:39161198-39161736","Gm29497","Reverse","1","539","539","942.0","9.3e-275","94.81"
"Y:18020679-18021209","","Reverse","1549","2076","531","932.0","6.3e-272","94.73"
"Y:13983283-13983817","Gm37467","Forward","2356","2886","535","926.0","6.0e-270","95.14"
"Y:18696059-18696593","Gm38013","Forward","2356","2886","535","926.0","6.0e-270","95.14"
"Y:13210159-13210693","Gm37252","Reverse","2356","2886","535","926.0","6.0e-270","95.14"
"Y:17922926-17923460","Gm20831, Gm37286","Reverse","2356","2886","535","926.0","6.0e-270","95.14"
"Y:40733740-40734274","Gm28993","Reverse","2356","2886","535","926.0","6.0e-270","95.14"
"Y:41448071-41448605","Gm28425","Forward","2356","2886","535","923.0","3.9e-269","94.95"
"Y:13423451-13423985","Gm37870","Reverse","2356","2886","535","923.0","3.9e-269","94.95"
"Y:38874569-38875107","Gm28176","Reverse","1","539","539","916.0","5.7e-267","93.51"
"Y:13307100-13307636","Gm21454, Gm37147","Reverse","2354","2886","537","915.0","1.4e-266","94.60"
"Y:18019866-18020402","","Reverse","2354","2886","537","915.0","1.4e-266","94.60"
"Y:7886744-7887250","Gm28570","Forward","1935","2441","507","907.0","2.5e-264","95.27"
"Y:38563420-38563956","Gm28774","Reverse","1","537","537","900.0","2.5e-262","92.74"
"Y:87277479-87278013","Gm28367","Forward","1","535","535","891.0","1.4e-259","92.34"
"Y:9307770-9308299","Gm29329","Forward","1","530","531","879.0","1.0e-255","93.03"
"Y:8675783-8676312","Gm28331","Forward","1","530","531","874.0","2.5e-254","92.84"
"Y:24274359-24274846","Gm36345","Reverse","1551","2035","488","859.0","5.9e-250","95.29"
"Y:45813121-45813590","Gm28460","Forward","1549","2014","470","849.0","8.1e-247","96.60"
"Y:58689264-58689755","Gm28284","Reverse","1720","2211","492","844.0","2.4e-245","93.09"
"Y:39160736-39161198","Gm29497","Reverse","540","1002","463","823.0","4.2e-239","95.03"
"Y:21053362-21053821","Gm36950","Reverse","1551","2007","460","803.0","6.3e-233","95.00"
"Y:8198597-8199042","Gm29043","Forward","2442","2886","446","785.0","1.8e-227","95.74"
"Y:13091119-13091560","Gm38084","Reverse","2446","2886","442","763.0","6.6e-221","95.02"
"Y:17804122-17804563","Gm37865","Reverse","2446","2886","442","763.0","6.6e-221","95.02"
"Y:46847896-46848328","Gm29210","Reverse","1781","2213","433","753.0","7.4e-218","93.53"
"Y:69242456-69242857","Gm28632","Reverse","1551","1949","402","704.0","2.7e-203","95.27"
"Y:26326865-26327264","Gm32181","Reverse","1551","1947","400","700.0","4.1e-202","95.25"
"Y:36496651-36497050","Gm28338","Reverse","1551","1947","400","700.0","4.1e-202","95.25"
"Y:12514926-12515336","Gm37739","Reverse","1136","1548","415","681.0","4.2e-196","93.49"
"Y:69201887-69202272","Gm29409","Reverse","1551","1933","386","676.0","1.1e-194","95.08"
"Y:68132577-68132961","Gm29662","Reverse","1551","1932","385","666.0","7.5e-192","94.55"
"Y:38067996-38068380","Gm28545","Reverse","1551","1932","385","662.0","1.4e-190","94.29"
"Y:38873338-38873687","Gm28176","Reverse","1421","1766","350","625.0","1.9e-179","96.29"
"Y:46848334-46848684","Gm29210","Reverse","1430","1776","351","624.0","4.4e-179","96.30"
"Y:7418253-7418588","Gm28394","Forward","2551","2886","337","587.0","5.1e-168","96.14"
"Y:7887362-7887697","Gm28570","Forward","2551","2886","337","587.0","5.1e-168","96.14"
"Y:58689764-58690056","Gm28284","Reverse","1423","1714","293","533.0","1.3e-151","96.93"
"Y:59710676-59710965","Gm29130","Reverse","1430","1718","290","525.0","2.6e-149","96.90"
"Y:13006029-13006313","","Reverse","1722","2006","285","506.0","1.0e-143","95.09"
"Y:17719022-17719306","","Reverse","1722","2006","285","506.0","1.0e-143","95.09"
"Y:87490883-87491167","","Forward","1722","2007","286","501.0","3.7e-142","95.45"
"Y:68133981-68134275","Gm29662","Reverse","242","536","296","475.0","3.0e-134","92.57"
"Y:24787702-24787957","Gm30045","Reverse","1551","1803","256","447.0","1.1e-125","94.92"
"Y:43452061-43452302","Gm28568","Reverse","1719","1960","242","445.0","3.9e-125","97.11"
"Y:67845908-67846182","","Reverse","261","535","276","443.0","1.3e-124","92.39"
"Y:13122263-13122509","Gm37231","Reverse","1","247","247","437.0","9.9e-123","94.74"
"Y:17835264-17835510","Gm36941","Reverse","1","247","247","437.0","9.9e-123","94.74"
"Y:8196143-8196389","Gm29043","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:53234354-53234600","Gm28236","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:50028905-50029151","Gm28679","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:55669978-55670224","","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:57643917-57644163","Gm28966","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:65832071-65832317","Gm28135","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:62648640-62648886","Gm29547","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:77479257-77479503","Gm28702, Gm28701","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:76170862-76171108","","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:81396243-81396489","Gm29324","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:87055060-87055306","Gm28365","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:87991958-87992204","Gm28103","Forward","1","247","247","434.0","6.4e-122","94.33"
"Y:67846197-67846443","","Reverse","1","247","247","434.0","6.4e-122","94.33"
"Y:37774800-37775045","","Reverse","1","246","246","432.0","2.3e-121","94.31"
"Y:47768075-47768308","","Reverse","1781","2014","234","432.0","3.6e-121","97.01"
"Y:60558469-60558702","Gm28690","Reverse","1781","2014","234","432.0","3.6e-121","97.01"
"Y:52497350-52497596","Gm28197","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:49732784-49733030","Gm28684","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:65095031-65095277","","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:62352496-62352742","","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:72272270-72272516","Gm29182","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:80865194-80865440","","Forward","1","247","247","431.0","4.1e-121","93.93"
"Y:51280939-51281185","Gm28318","Forward","1","247","247","429.0","2.6e-120","93.52"
"Y:63902232-63902478","Gm29625","Forward","1","247","247","429.0","2.6e-120","93.52"
"Y:59772325-59772560","Gm29132","Reverse","1549","1781","236","428.0","4.6e-120","96.61"
"Y:50770388-50770634","Gm29116","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:49018598-49018844","Gm28726","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:52014114-52014360","Gm28950","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:63390686-63390932","","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:61808800-61809046","Gm29343, Gm29342","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:64635273-64635519","Gm28252","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:71854285-71854531","","Forward","1","247","247","427.0","9.7e-120","93.52"
"Y:76923683-76923929","Gm29313","Forward","1","247","247","424.0","5.5e-119","93.12"
"Y:69244177-69244413","Gm28632","Reverse","1","237","237","423.0","1.6e-118","95.36"
"Y:87710308-87710551","Gm28108","Forward","1","247","247","421.0","7.4e-118","93.52"
"Y:36498370-36498606","Gm28338","Reverse","1","237","237","420.0","9.3e-118","94.94"
"JH584300.1:123768-124004","","Reverse","1","237","237","420.0","9.3e-118","94.94"
"Y:21055141-21055377","Gm36950","Reverse","1","237","237","418.0","6.0e-117","94.51"
"Y:35983620-35983856","Gm28470","Reverse","1","237","237","418.0","6.0e-117","94.51"
"Y:38069700-38069936","Gm28545","Reverse","1","237","237","418.0","6.0e-117","94.51"
"Y:68134281-68134517","Gm29662","Reverse","1","237","237","418.0","6.0e-117","94.51"
"Y:21575290-21575526","Gm38370","Reverse","1","237","237","416.0","1.9e-116","94.51"
"Y:23760292-23760528","Gm37840","Reverse","1","237","237","416.0","1.9e-116","94.51"
"Y:24276156-24276399","Gm36345","Reverse","1","247","247","415.0","2.7e-116","92.71"
"Y:24789267-24789510","Gm30045","Reverse","1","247","247","415.0","2.7e-116","92.71"
"Y:27583399-27583642","Gm28454","Reverse","1","247","247","415.0","2.7e-116","92.71"
"Y:26328574-26328817","Gm32181","Reverse","1","247","247","415.0","2.7e-116","92.71"
"Y:68670264-68670500","Gm29447","Reverse","1","237","237","413.0","1.4e-115","94.09"
"Y:17226959-17227205","Gm38003","Reverse","1136","1384","250","413.0","1.6e-115","93.60"
"Y:27581690-27581914","Gm28454","Reverse","1723","1947","225","407.0","7.0e-114","96.44"
"Y:86000116-86000348","Gm28220","Forward","15","247","233","405.0","5.0e-113","93.56"
"Y:13119814-13120050","Gm37231","Reverse","2453","2688","237","387.0","9.1e-108","92.83"
"Y:17832824-17833051","Gm36941","Reverse","2453","2679","228","378.0","4.5e-105","93.42"
"Y:84910500-84910703","Gm29071","Forward","2683","2886","204","373.0","1.3e-103","97.55"
"Y:7886533-7886742","Gm28570","Forward","1723","1932","210","371.0","8.2e-103","94.76"
"Y:7417424-7417633","Gm28394","Forward","1723","1932","210","371.0","8.2e-103","94.76"
