"Genomic Location","Overlapping Gene(s)","Orientation","Query start","Query end","Length","Score","E-val","%ID"
"14:7652847-7653075","","Reverse","5518","5746","229","441.0","7.3e-124","99.56"
"14:5368062-5368314","Gm3500","Reverse","19773","20025","254","440.0","1.0e-123","95.28"
"14:5720604-5720856","Gm3383, Gm3373","Reverse","19773","20025","254","440.0","1.0e-123","95.28"
"14:5471303-5471544","Gm8246","Reverse","19230","19471","242","438.0","3.6e-123","95.87"
"14:5440333-5440585","Gm3194","Reverse","19773","20025","254","437.0","6.5e-123","94.88"
"14:7638644-7638891","","Reverse","19773","20020","249","431.0","6.5e-121","95.18"
"14:4712733-4712966","Gm7876","Forward","18113","18346","234","427.0","1.1e-119","97.01"
"14:4485240-4485473","Gm3173, Gm3182","Forward","18113","18346","234","422.0","2.0e-118","96.58"
"14:5792839-5793076","Gm3383","Reverse","19773","20010","239","413.0","1.4e-115","94.98"
"14:5487642-5487875","Gm3187","Forward","18113","18346","234","403.0","1.2e-112","94.02"
"14:4339569-4339781","2610042L04Rik","Forward","4833","5045","213","402.0","3.0e-112","98.59"
"14:5090799-5091024","Gm8281","Forward","19773","19998","227","397.0","6.9e-111","96.04"
"14:4334712-4334932","2610042L04Rik","Forward","1","221","221","396.0","2.5e-110","93.21"
"14:4337337-4337530","2610042L04Rik","Forward","2635","2828","194","369.0","2.3e-102","99.48"
"14:4667700-4667890","Gm3239","Forward","18189","18379","191","368.0","6.7e-102","99.48"
